distance,rotation,speed,damage,weaponName
"443.6455951545108","18594.0","0.0","7","XWeapons.AssaultRiflePickup"
"417.0861976858021","38402.0","0.0","7","XWeapons.AssaultRiflePickup"
"417.0861976858021","38402.0","0.0","7","XWeapons.AssaultRiflePickup"
"417.0861976858021","38402.0","0.0","7","XWeapons.AssaultRiflePickup"
"417.0861976858021","38402.0","0.0","7","XWeapons.AssaultRiflePickup"
"1095.7715607278735","96281.0","73.23","7","XWeapons.AssaultRiflePickup"
"443.6455951545108","18594.0","0.0","7","XWeapons.AssaultRiflePickup"
"417.0861976858021","38402.0","0.0","7","XWeapons.AssaultRiflePickup"
"700.0104097797405","48064.0","0.0","7","XWeapons.AssaultRiflePickup"
"700.0104097797405","57898.0","0.0","7","XWeapons.AssaultRiflePickup"
"3459.2651196605334","77862.0","-312.09","7","XWeapons.AssaultRiflePickup"
"1553.9430040062603","93201.0","72.82","7","XWeapons.AssaultRiflePickup"
"700.0104097797405","51825.0","0.0","7","XWeapons.AssaultRiflePickup"
"184.90784975224815","66677.0","-437.69","7","XWeapons.AssaultRiflePickup"
"700.0104097797405","51825.0","0.0","7","XWeapons.AssaultRiflePickup"
"184.90784975224815","66598.0","-437.69","7","XWeapons.AssaultRiflePickup"
"2177.3994899191102","66776.0","259.43","7","XWeapons.AssaultRiflePickup"
"606.0518219591457","49094.0","48.94","7","XWeapons.AssaultRiflePickup"
"606.0518219591457","48778.0","-11.95","7","XWeapons.AssaultRiflePickup"
"416.78058855949627","66357.0","-199.94","7","XWeapons.AssaultRiflePickup"
"606.0518219591457","49094.0","48.94","7","XWeapons.AssaultRiflePickup"
"416.78058855949627","66357.0","-199.94","7","XWeapons.AssaultRiflePickup"
"2119.48247992287","59174.0","300.66","7","XWeapons.AssaultRiflePickup"
"2070.5463767083315","57649.0","300.66","7","XWeapons.AssaultRiflePickup"
"601.2585824751277","46361.0","0.0","7","XWeapons.AssaultRiflePickup"
"421.476782990475","96809.0","0.0","7","XWeapons.AssaultRiflePickup"
"421.476782990475","96805.0","0.0","7","XWeapons.AssaultRiflePickup"
"367.58056382240886","36658.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.89929783644783","33862.0","0.0","7","XWeapons.AssaultRiflePickup"
"313.7561929269285","33798.0","393.91","7","XWeapons.AssaultRiflePickup"
"313.7561929269285","33756.0","393.91","7","XWeapons.AssaultRiflePickup"
"137.83126822314316","33542.0","0.0","7","XWeapons.AssaultRiflePickup"
"487.46495268890874","47468.0","409.41","7","XWeapons.AssaultRiflePickup"
"2041.0077359481027","55258.0","409.41","7","XWeapons.AssaultRiflePickup"
"79.84051164665728","33367.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.632259295909336","97892.0","465.41","7","XWeapons.AssaultRiflePickup"
"51.632259295909336","97892.0","465.41","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"1658.559337407016","105061.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"1623.4133948258527","101982.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"1555.192460951377","96426.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"1923.450586030221","69879.0","365.2","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"2155.986360114553","65403.0","439.23","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"1547.378885761338","66257.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"1521.008371738959","65129.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"2078.3347904993557","29476.0","0.0","7","XWeapons.AssaultRiflePickup"
"51.54842577615731","97498.0","0.0","7","XWeapons.AssaultRiflePickup"
"1535.0926063922007","63799.0","-64.06","7","XWeapons.AssaultRiflePickup"
"947.1428528474466","66321.0","0.0","0","XWeapons.AssaultRiflePickup"
"923.4248656496098","66433.0","0.0","0","XWeapons.AssaultRiflePickup"
"698.6252355161529","65043.0","0.0","0","XWeapons.AssaultRiflePickup"
"671.234089867313","64655.0","0.0","0","XWeapons.AssaultRiflePickup"
"430.36915282115655","59289.0","0.0","7","XWeapons.AssaultRiflePickup"
"1375.5062024578442","33541.0","0.0","7","XWeapons.AssaultRiflePickup"
"1327.1623394671808","33545.0","0.0","7","XWeapons.AssaultRiflePickup"
"1302.7671298048626","33763.0","437.61","7","XWeapons.AssaultRiflePickup"
"1307.696913661572","95562.0","-185.0","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","66640.0","0.0","7","XWeapons.AssaultRiflePickup"
"1302.7671298048626","33824.0","437.61","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","66640.0","0.0","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","67312.0","0.0","7","XWeapons.AssaultRiflePickup"
"1084.9837493713903","34156.0","0.0","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","67312.0","0.0","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","67312.0","0.0","7","XWeapons.AssaultRiflePickup"
"1060.3057842905507","34136.0","438.73","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","67236.0","0.0","7","XWeapons.AssaultRiflePickup"
"815.9291014542869","34072.0","438.7","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","67198.0","0.0","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","67198.0","0.0","7","XWeapons.AssaultRiflePickup"
"815.9291014542869","34056.0","438.7","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","67198.0","0.0","7","XWeapons.AssaultRiflePickup"
"595.2690404346592","33561.0","0.0","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","67160.0","0.0","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","67160.0","0.0","7","XWeapons.AssaultRiflePickup"
"570.5962889819738","33479.0","438.96","3","XWeapons.AssaultRiflePickup"
"327.1288016974354","67160.0","0.0","7","XWeapons.AssaultRiflePickup"
"327.1288016974354","67160.0","0.0","7","XWeapons.AssaultRiflePickup"
"423.02293472103844","33656.0","0.0","7","XWeapons.AssaultRiflePickup"
"423.02293472103844","33639.0","0.0","7","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","3","XWeapons.AssaultRiflePickup"
"2368.2300383408697","97903.0","-140.55","7","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","3","XWeapons.AssaultRiflePickup"
"1796.9939415312451","79511.0","-140.55","7","XWeapons.AssaultRiflePickup"
"1791.1380480856299","72845.0","-140.55","7","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","7","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","7","XWeapons.AssaultRiflePickup"
"2628.348687389099","93176.0","-140.55","7","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","3","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","3","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","7","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","7","XWeapons.AssaultRiflePickup"
"1036.723836853383","111772.0","0.0","7","XWeapons.AssaultRiflePickup"
"987.359029178343","113786.0","0.0","7","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","3","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","3","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","7","XWeapons.AssaultRiflePickup"
"423.02293472103844","33608.0","0.0","7","XWeapons.AssaultRiflePickup"
"794.35944747954","68252.0","0.0","7","XWeapons.AssaultRiflePickup"
"745.7874258795197","70919.0","0.0","7","XWeapons.AssaultRiflePickup"
"672.0758875305676","81772.0","219.14","7","XWeapons.AssaultRiflePickup"
"672.0758875305676","75985.0","219.14","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75939.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75939.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"2038.008118850364","55885.0","-139.65","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"552.9338700061699","94138.0","-42.41","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"606.1356766434393","101681.0","0.0","7","XWeapons.AssaultRiflePickup"
"606.1356766434393","47924.0","0.0","7","XWeapons.AssaultRiflePickup"
"543.4149991489007","81444.0","469.52","3","XWeapons.AssaultRiflePickup"
"543.4149991489007","80643.0","469.52","3","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"446.4653166820464","79565.0","0.0","7","XWeapons.AssaultRiflePickup"
"427.4390765945479","79086.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.0287575992371","75586.0","0.0","7","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"367.46521821799655","71749.0","469.52","3","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"2459.017130643868","61951.0","151.18","7","XWeapons.AssaultRiflePickup"
"367.46521821799655","71749.0","469.52","3","XWeapons.AssaultRiflePickup"
"573.85358463636","75928.0","0.0","7","XWeapons.AssaultRiflePickup"
"359.1665254446745","70379.0","0.0","7","XWeapons.AssaultRiflePickup"
"359.1665254446745","70379.0","0.0","7","XWeapons.AssaultRiflePickup"
"359.1665254446745","70379.0","0.0","7","XWeapons.AssaultRiflePickup"
"517.3980794320752","44357.0","39.56","7","XWeapons.AssaultRiflePickup"
"501.1805787338532","44371.0","39.56","7","XWeapons.AssaultRiflePickup"
"359.1665254446745","70379.0","0.0","3","XWeapons.AssaultRiflePickup"
"489.4492990085898","43119.0","21.43","7","XWeapons.AssaultRiflePickup"
"359.1665254446745","70379.0","0.0","3","XWeapons.AssaultRiflePickup"
"359.1665254446745","70379.0","0.0","7","XWeapons.AssaultRiflePickup"
"359.1665254446745","70379.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"359.1665254446745","70379.0","0.0","3","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"359.1665254446745","70379.0","0.0","6","XWeapons.AssaultRiflePickup"
"359.1665254446745","70379.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"447.0077874042019","21764.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"393.80942523002176","40182.0","0.0","7","XWeapons.AssaultRiflePickup"
"447.0077874042019","21811.0","0.0","7","XWeapons.AssaultRiflePickup"
"441.24448245842143","69521.0","0.0","7","XWeapons.AssaultRiflePickup"
"438.06885577497997","69521.0","0.0","7","XWeapons.AssaultRiflePickup"
"429.09672429418544","69521.0","0.0","7","XWeapons.AssaultRiflePickup"
"429.09672429418544","69521.0","0.0","7","XWeapons.AssaultRiflePickup"
"429.09672429418544","69521.0","0.0","7","XWeapons.AssaultRiflePickup"
"427.8835688595674","69521.0","0.0","7","XWeapons.AssaultRiflePickup"
"427.8835688595674","69521.0","0.0","7","XWeapons.AssaultRiflePickup"
"427.8835688595674","69521.0","0.0","7","XWeapons.AssaultRiflePickup"
"427.8835688595674","69521.0","0.0","7","XWeapons.AssaultRiflePickup"
"881.877900618901","99505.0","101.09","7","XWeapons.AssaultRiflePickup"
"956.6026053696487","104870.0","39.56","7","XWeapons.AssaultRiflePickup"
"989.4594327207154","98259.0","22.43","7","XWeapons.AssaultRiflePickup"
"904.882973925358","55132.0","0.0","7","XWeapons.AssaultRiflePickup"
"615.5248403598345","92656.0","0.0","7","XWeapons.AssaultRiflePickup"
"592.4220598526018","94378.0","0.0","7","XWeapons.AssaultRiflePickup"
"608.4706314194631","92566.0","147.7","7","XWeapons.AssaultRiflePickup"
"1032.4174158255953","62505.0","-35.03","7","XWeapons.AssaultRiflePickup"
"3813.511081667392","97537.0","439.87","7","XWeapons.AssaultRiflePickup"
"774.3494483112905","68353.0","-13.53","7","XWeapons.AssaultRiflePickup"
"610.0111986676967","97333.0","48.11","7","XWeapons.AssaultRiflePickup"
"616.6077334902637","33114.0","39.27","7","XWeapons.AssaultRiflePickup"
"594.4453727635536","64654.0","-42.14","7","XWeapons.AssaultRiflePickup"
"356.88833491723994","61596.0","0.0","7","XWeapons.AssaultRiflePickup"
"645.9938177722755","33195.0","39.04","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61426.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"689.2777461952476","40564.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"689.2777461952476","41036.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"689.2777461952476","41036.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"689.2777461952476","41036.0","0.0","7","XWeapons.AssaultRiflePickup"
"689.2777461952476","41036.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"1402.6251033686801","58055.0","0.0","7","XWeapons.AssaultRiflePickup"
"689.2777461952476","41036.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"1354.6708938336276","63277.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"1120.3119499942861","63817.0","0.0","7","XWeapons.AssaultRiflePickup"
"332.79431966306163","61123.0","0.0","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","79999.0","0.0","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","91109.0","0.0","7","XWeapons.AssaultRiflePickup"
"1753.5881325157286","69711.0","111.86","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","92216.0","0.0","7","XWeapons.AssaultRiflePickup"
"1709.6093397323264","69405.0","111.86","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","94094.0","0.0","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","94094.0","0.0","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","94094.0","0.0","7","XWeapons.AssaultRiflePickup"
"1287.8806581356832","66722.0","83.89","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","94094.0","0.0","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","94094.0","0.0","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","94094.0","0.0","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","94094.0","0.0","7","XWeapons.AssaultRiflePickup"
"781.8306794312947","65620.0","3.26","7","XWeapons.AssaultRiflePickup"
"349.55293976735487","94094.0","0.0","7","XWeapons.AssaultRiflePickup"
"728.984791405143","65434.0","3.26","7","XWeapons.AssaultRiflePickup"
"302.5988078297731","65168.0","4.08","7","XWeapons.AssaultRiflePickup"
"302.5988078297731","65146.0","4.08","7","XWeapons.AssaultRiflePickup"
"249.748287081213","65174.0","-6.08","7","XWeapons.AssaultRiflePickup"
"249.748287081213","65175.0","-6.08","7","XWeapons.AssaultRiflePickup"
"409.5604480415559","104310.0","-439.77","7","XWeapons.AssaultRiflePickup"
"409.5604480415559","104310.0","-439.77","7","XWeapons.AssaultRiflePickup"
"409.5604480415559","97738.0","0.0","7","XWeapons.AssaultRiflePickup"
"409.5604480415559","97738.0","0.0","7","XWeapons.AssaultRiflePickup"
"409.5604480415559","97738.0","0.0","7","XWeapons.AssaultRiflePickup"
"409.5604480415559","97738.0","0.0","7","XWeapons.AssaultRiflePickup"
"409.5604480415559","97738.0","0.0","7","XWeapons.AssaultRiflePickup"
"409.5604480415559","97738.0","0.0","7","XWeapons.AssaultRiflePickup"
"409.5604480415559","97738.0","0.0","7","XWeapons.AssaultRiflePickup"
"409.5604480415559","97713.0","0.0","7","XWeapons.AssaultRiflePickup"
"322.07934705597006","97629.0","0.0","7","XWeapons.AssaultRiflePickup"
"322.07934705597006","97629.0","0.0","7","XWeapons.AssaultRiflePickup"
"322.07934705597006","97569.0","0.0","7","XWeapons.AssaultRiflePickup"
"322.07934705597006","97569.0","0.0","7","XWeapons.AssaultRiflePickup"
"322.07934705597006","97569.0","0.0","7","XWeapons.AssaultRiflePickup"
"322.07934705597006","97569.0","0.0","7","XWeapons.AssaultRiflePickup"
"315.6256001974491","97569.0","0.0","7","XWeapons.AssaultRiflePickup"
"283.905821532423","97569.0","0.0","7","XWeapons.AssaultRiflePickup"
"565.8679565941156","104154.0","-436.44","7","XWeapons.AssaultRiflePickup"
"434.7141480329343","99415.0","12.26","7","XWeapons.AssaultRiflePickup"
"434.7141480329343","94513.0","12.26","7","XWeapons.AssaultRiflePickup"
"403.86370275131185","33387.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","38723.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","38723.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","39101.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","39101.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","39101.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","39101.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","39101.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","39101.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","39101.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","39101.0","0.0","7","XWeapons.AssaultRiflePickup"
"341.22193203251186","39283.0","0.0","7","XWeapons.AssaultRiflePickup"
"243.75407976072938","40846.0","0.0","7","XWeapons.AssaultRiflePickup"
"218.09271239543975","41528.0","0.0","7","XWeapons.AssaultRiflePickup"
"1729.045507816379","37745.0","-439.21","7","XWeapons.AssaultRiflePickup"
"1479.8662130071084","33492.0","-438.33","7","XWeapons.AssaultRiflePickup"
"1017.7591442969208","54739.0","-439.79","7","XWeapons.AssaultRiflePickup"
"922.92794854203","43237.0","-439.78","7","XWeapons.AssaultRiflePickup"
"993.2540188189527","53630.0","-439.79","7","XWeapons.AssaultRiflePickup"
"657.007376214301","39097.0","-439.77","7","XWeapons.AssaultRiflePickup"
"483.60352397392643","43510.0","-373.84","7","XWeapons.AssaultRiflePickup"
"501.0103189556081","43687.0","-373.84","7","XWeapons.AssaultRiflePickup"
"753.8911447284682","63598.0","0.0","7","XWeapons.AssaultRiflePickup"
"2352.5200807857095","71310.0","-437.13","7","XWeapons.AssaultRiflePickup"
"509.21396249513816","41780.0","316.85","7","XWeapons.AssaultRiflePickup"
"503.64927340362556","44559.0","-437.13","7","XWeapons.AssaultRiflePickup"
"491.2164223639109","42496.0","316.85","7","XWeapons.AssaultRiflePickup"
"460.92411045637436","45118.0","-437.13","7","XWeapons.AssaultRiflePickup"
"340.8017485283782","46436.0","346.39","7","XWeapons.AssaultRiflePickup"
"206.54255590555664","43908.0","346.39","7","XWeapons.AssaultRiflePickup"
"153.16758436431644","43907.0","0.0","7","XWeapons.AssaultRiflePickup"
"206.54255590555664","43262.0","346.39","7","XWeapons.AssaultRiflePickup"
"94.30953398251953","42207.0","0.0","7","XWeapons.AssaultRiflePickup"
